scenario,agent,slice,metric,mean,std,ci_lower,ci_upper,n
treatment_allocation_confounding,structural_causal,adversarial,near_optimal_rate,0.99425,0.002895921897490271,0.9924100190094649,0.996089980990535,12
treatment_allocation_confounding,structural_causal,adversarial,avg_cost,0.28662499999999996,0.08562673090486723,0.23222037075804444,0.34102962924195546,12
treatment_allocation_confounding,structural_causal,adversarial,fairness_gap_ses,0.01421730465675002,0.008501048649592235,0.008815996034297372,0.019618613279202668,12
treatment_allocation_confounding,structural_causal,adversarial,fairness_gap_ses_max_min,0.03859973533115856,0.02242615365570159,0.024350837094962816,0.05284863356735431,12
treatment_allocation_confounding,structural_causal,adversarial,under_treatment_disparity,0.013845021771275742,0.00847688918662454,0.008459063339254893,0.01923098020329659,12
treatment_allocation_confounding,structural_causal,adversarial,bias_perpetuation_rate,-0.012360905032099218,0.016635330063588815,-0.0229304894932019,-0.0017913205709965338,12
treatment_allocation_confounding,structural_causal,adversarial,group_fairness_gap,0.029093111645653535,0.02391372027819184,0.013899058669646398,0.04428716462166067,12
treatment_allocation_confounding,structural_causal,adversarial,action_alignment_diagnostic,0.9571296284099781,0.032794052211017964,0.9362932817104411,0.977965975109515,12
treatment_allocation_confounding,structural_causal,adversarial,clip_rate,0.0,0.0,0.0,0.0,12
treatment_allocation_confounding,structural_causal,degradation,success_rate_drop,-0.010916666666666686,0.02068138527685458,-0.024056991963534394,0.002223658630201023,12
treatment_allocation_confounding,structural_causal,degradation,fairness_gap_increase,-0.003989299143645619,0.013045782171756582,-0.012278193683065507,0.004299595395774268,12
treatment_allocation_confounding,structural_causal,degradation,near_optimal_rate_drop,0.0,0.0041995670772549485,-0.0026682776207889902,0.0026682776207889902,12
treatment_allocation_confounding,structural_causal,degradation,action_alignment_diagnostic_drop,0.007048209059275594,0.025298701001431327,-0.009025818685811704,0.023122236804362893,12
missing_data_bias,baseline,overall,success_rate,0.5955833333333334,0.01297715553026031,0.5873380420816633,0.6038286245850034,12
missing_data_bias,baseline,overall,near_optimal_rate,0.9499166666666667,0.005850192088705071,0.9461996319484567,0.9536337013848768,12
missing_data_bias,baseline,overall,avg_cost,0.5123333333333334,0.007544112695581667,0.5075400328087735,0.5171266338578934,12
missing_data_bias,baseline,overall,fairness_gap_ses,0.018172878607046427,0.006143535330124185,0.014269462485256096,0.022076294728836758,12
missing_data_bias,baseline,overall,fairness_gap_ses_max_min,0.04745168945249945,0.018314388819485546,0.0358152819546571,0.059088096950341805,12
missing_data_bias,baseline,overall,under_treatment_disparity,0.004096025890890029,0.0029415996621800955,0.0022270226332861257,0.005965029148493933,12
missing_data_bias,baseline,overall,bias_perpetuation_rate,-0.007378429313222647,0.0022792148937897643,-0.008826573367643469,-0.005930285258801825,12
missing_data_bias,baseline,overall,group_fairness_gap,0.08720981208918598,0.014344874308351605,0.07809551378512727,0.09632411039324468,12
missing_data_bias,baseline,overall,action_alignment_diagnostic,0.8311407295790781,0.018663708884079536,0.8192823747010173,0.842999084457139,12
missing_data_bias,baseline,overall,clip_rate,0.0,0.0,0.0,0.0,12
missing_data_bias,baseline,normal,success_rate,0.615,0.021645910804247888,0.6012468444203724,0.6287531555796276,12
missing_data_bias,baseline,normal,near_optimal_rate,0.9665833333333333,0.006126816366423826,0.9626905399342818,0.9704761267323849,12
missing_data_bias,baseline,normal,avg_cost,0.48451666666666665,0.013537529204758786,0.47591533096864364,0.49311800236468967,12
missing_data_bias,baseline,normal,fairness_gap_ses,0.021084560048577023,0.007642665982536815,0.016228641752899266,0.02594047834425478,12
missing_data_bias,baseline,normal,fairness_gap_ses_max_min,0.054437734853664516,0.017823268685792207,0.04311337020160745,0.06576209950572158,12
missing_data_bias,baseline,normal,under_treatment_disparity,0.0027884654791322516,0.0017371938409442265,0.0016847051715831634,0.00389222578668134,12
missing_data_bias,baseline,normal,bias_perpetuation_rate,-0.00836255880245737,0.003764503898029288,-0.010754410467093769,-0.005970707137820971,12
missing_data_bias,baseline,normal,group_fairness_gap,0.09594585748680427,0.03430669851937295,0.07414842117528983,0.11774329379831872,12
missing_data_bias,baseline,normal,action_alignment_diagnostic,0.8264694368137842,0.023363491142313102,0.8116249827517992,0.8413138908757691,12
missing_data_bias,baseline,normal,clip_rate,0.0,0.0,0.0,0.0,12
missing_data_bias,baseline,surface_shift,success_rate,0.6039166666666665,0.018153178200741558,0.5923826875092495,0.6154506458240836,12
missing_data_bias,baseline,surface_shift,near_optimal_rate,0.9571666666666667,0.007589865651384135,0.9523442961008842,0.9619890372324492,12
missing_data_bias,baseline,surface_shift,avg_cost,0.5026583333333333,0.009352511411218354,0.49671603108225476,0.5086006355844119,12
missing_data_bias,baseline,surface_shift,fairness_gap_ses,0.02530672075913273,0.015484730579117692,0.01546819233271837,0.03514524918554709,12
missing_data_bias,baseline,surface_shift,fairness_gap_ses_max_min,0.06414198562270783,0.037657304328970714,0.040215675945589426,0.08806829529982624,12
missing_data_bias,baseline,surface_shift,under_treatment_disparity,0.0028693619980486216,0.0018451402813451114,0.0016970157944138384,0.004041708201683405,12
missing_data_bias,baseline,surface_shift,bias_perpetuation_rate,-0.006555478042029209,0.002869620537951006,-0.008378747945977523,-0.004732208138080896,12
missing_data_bias,baseline,surface_shift,group_fairness_gap,0.08961953882742081,0.03001501345765402,0.07054890911168153,0.10869016854316009,12
missing_data_bias,baseline,surface_shift,action_alignment_diagnostic,0.8529138815961241,0.03240057020780392,0.8323275414339386,0.8735002217583097,12
missing_data_bias,baseline,surface_shift,clip_rate,0.0,0.0,0.0,0.0,12
missing_data_bias,baseline,adversarial,success_rate,0.5678333333333333,0.015473339730783442,0.5580020423066635,0.5776646243600031,12
missing_data_bias,baseline,adversarial,near_optimal_rate,0.9260000000000002,0.008842048302391124,0.9203820305347696,0.9316179694652307,12
missing_data_bias,baseline,adversarial,avg_cost,0.5498249999999999,0.008488909877545622,0.5444314039853471,0.5552185960146527,12
missing_data_bias,baseline,adversarial,fairness_gap_ses,0.02088413566266431,0.009696075601573793,0.014723543139382449,0.027044728185946172,12
missing_data_bias,baseline,adversarial,fairness_gap_ses_max_min,0.056762056587720384,0.025656825139737625,0.04046048762085276,0.07306362555458801,12
missing_data_bias,baseline,adversarial,under_treatment_disparity,0.009534495794435036,0.00783174149901278,0.004558444646972537,0.014510546941897535,12
missing_data_bias,baseline,adversarial,bias_perpetuation_rate,-0.007185446409996726,0.0038387743542103525,-0.009624487271154607,-0.0047464055488388454,12
missing_data_bias,baseline,adversarial,group_fairness_gap,0.07578948918770749,0.03525932663232961,0.05338678184992378,0.0981921965254912,12
missing_data_bias,baseline,adversarial,action_alignment_diagnostic,0.8172774642090125,0.03107857956352355,0.797531076829134,0.8370238515888909,12
missing_data_bias,baseline,adversarial,clip_rate,0.0,0.0,0.0,0.0,12
missing_data_bias,baseline,degradation,success_rate_drop,0.04716666666666667,0.029881077421652455,0.02818113584824367,0.06615219748508967,12
missing_data_bias,baseline,degradation,fairness_gap_increase,-0.0002004243859127132,0.012323920847455315,-0.008030670121417033,0.007629821349591607,12
missing_data_bias,baseline,degradation,near_optimal_rate_drop,0.04058333333333328,0.009356167954236307,0.034638707825660676,0.04652795884100588,12
missing_data_bias,baseline,degradation,action_alignment_diagnostic_drop,0.009191972604771476,0.0334722673671667,-0.012075291446468836,0.030459236656011787,12
missing_data_bias,workflow,overall,success_rate,0.6311111111111111,0.009870201387047568,0.6248398843419569,0.6373823378802652,12
missing_data_bias,workflow,overall,near_optimal_rate,0.9755277777777778,0.003447904746080896,0.9733370836173232,0.9777184719382324,12
missing_data_bias,workflow,overall,avg_cost,0.46299166666666663,0.004960966324083132,0.45983961904448856,0.4661437142888447,12
missing_data_bias,workflow,overall,fairness_gap_ses,0.018218300144678883,0.006820777974911548,0.01388458457542473,0.022552015713933036,12
missing_data_bias,workflow,overall,fairness_gap_ses_max_min,0.04753250745986499,0.017562320433393074,0.03637394141734358,0.05869107350238639,12
missing_data_bias,workflow,overall,under_treatment_disparity,0.002125228633697976,0.001664961244680741,0.0010673627282517175,0.0031830945391442345,12
missing_data_bias,workflow,overall,bias_perpetuation_rate,-0.00344658694749495,0.001623914777023048,-0.004478373171619615,-0.002414800723370284,12
missing_data_bias,workflow,overall,group_fairness_gap,0.06516070616358034,0.016688391938553964,0.054557407795572006,0.07576400453158869,12
missing_data_bias,workflow,overall,action_alignment_diagnostic,0.865319783509949,0.01846800550602162,0.8535857726260139,0.8770537943938841,12
missing_data_bias,workflow,overall,clip_rate,0.0,0.0,0.0,0.0,12
missing_data_bias,workflow,normal,success_rate,0.6466666666666667,0.014543560482741214,0.6374261291901097,0.6559072041432238,12
missing_data_bias,workflow,normal,near_optimal_rate,0.9843333333333332,0.0045593726309525115,0.9814364461703924,0.987230220496274,12
missing_data_bias,workflow,normal,avg_cost,0.44236249999999994,0.009768225971811022,0.43615606531853984,0.44856893468146003,12
missing_data_bias,workflow,normal,fairness_gap_ses,0.022022171704444888,0.006697472607359187,0.01776680062801836,0.026277542780871417,12
missing_data_bias,workflow,normal,fairness_gap_ses_max_min,0.05888335291534302,0.01892344738039281,0.046859968070092496,0.07090673776059353,12
missing_data_bias,workflow,normal,under_treatment_disparity,0.002393378870199975,0.002452798254122481,0.0008349452103991884,0.003951812530000761,12
missing_data_bias,workflow,normal,bias_perpetuation_rate,-0.0036250764655471703,0.0018785043248704936,-0.004818621171084678,-0.0024315317600096626,12
missing_data_bias,workflow,normal,group_fairness_gap,0.05100820060025283,0.027810190251654966,0.033338448715522974,0.06867795248498268,12
missing_data_bias,workflow,normal,action_alignment_diagnostic,0.8564666960626585,0.026955800763448907,0.8393397973599065,0.8735935947654104,12
missing_data_bias,workflow,normal,clip_rate,0.0,0.0,0.0,0.0,12
missing_data_bias,workflow,surface_shift,success_rate,0.6369166666666667,0.01485969737446246,0.6274752653920638,0.6463580679412696,12
missing_data_bias,workflow,surface_shift,near_optimal_rate,0.9796666666666664,0.006184045944397915,0.9757375113285515,0.9835958220047812,12
missing_data_bias,workflow,surface_shift,avg_cost,0.45685,0.007860863935864939,0.4518554453389405,0.46184455466105945,12
missing_data_bias,workflow,surface_shift,fairness_gap_ses,0.025198109637362357,0.013787103652691512,0.01643820190039122,0.033958017374333495,12
missing_data_bias,workflow,surface_shift,fairness_gap_ses_max_min,0.06384144422570383,0.03167521052035467,0.04371597562133335,0.0839669128300743,12
missing_data_bias,workflow,surface_shift,under_treatment_disparity,0.003818458686445871,0.0036790927824313945,0.0014808746556212518,0.00615604271727049,12
missing_data_bias,workflow,surface_shift,bias_perpetuation_rate,-0.0016875349390310223,0.002442348008119404,-0.0032393288292963318,-0.0001357410487657128,12
missing_data_bias,workflow,surface_shift,group_fairness_gap,0.050827513393901756,0.02199933575066484,0.03684980231657526,0.06480522447122825,12
missing_data_bias,workflow,surface_shift,action_alignment_diagnostic,0.86892741559005,0.03517121263590874,0.8465806932146215,0.8912741379654786,12
missing_data_bias,workflow,surface_shift,clip_rate,0.0,0.0,0.0,0.0,12
missing_data_bias,workflow,adversarial,success_rate,0.6097499999999999,0.014753273904767418,0.6003762169720616,0.6191237830279382,12
missing_data_bias,workflow,adversarial,near_optimal_rate,0.9625833333333332,0.008005206639015225,0.957497067694105,0.9676695989725614,12
missing_data_bias,workflow,adversarial,avg_cost,0.48976250000000005,0.0046510079552716365,0.48680739052969846,0.49271760947030163,12
missing_data_bias,workflow,adversarial,fairness_gap_ses,0.022021686639026383,0.01028925017285731,0.015484208973857116,0.02855916430419565,12
missing_data_bias,workflow,adversarial,fairness_gap_ses_max_min,0.05681955718894046,0.025312041086025264,0.04073705355847578,0.07290206081940515,12
missing_data_bias,workflow,adversarial,under_treatment_disparity,0.0045458564134678815,0.003966591319636476,0.0020256045269519745,0.0070661082999837884,12
missing_data_bias,workflow,adversarial,bias_perpetuation_rate,-0.005040040995175784,0.003956968179394679,-0.007554178630085145,-0.002525903360266423,12
missing_data_bias,workflow,adversarial,group_fairness_gap,0.0972204070851404,0.02625288591179413,0.08054011917190267,0.11390069499837814,12
missing_data_bias,workflow,adversarial,action_alignment_diagnostic,0.8710415830579693,0.02942000508631091,0.8523490036250879,0.8897341624908507,12
missing_data_bias,workflow,adversarial,clip_rate,0.0,0.0,0.0,0.0,12
missing_data_bias,workflow,degradation,success_rate_drop,0.0369166666666667,0.02270545922873791,0.022490306135861865,0.05134302719747154,12
missing_data_bias,workflow,degradation,fairness_gap_increase,-4.850654185009224e-07,0.014780822157047126,-0.009391771417794246,0.009390801286957245,12
missing_data_bias,workflow,degradation,near_optimal_rate_drop,0.02175000000000002,0.011152863472506236,0.014663808622660398,0.028836191377339643,12
missing_data_bias,workflow,degradation,action_alignment_diagnostic_drop,-0.014574886995310907,0.040719872921923805,-0.04044705992175487,0.011297285931133052,12
missing_data_bias,causal_light,overall,success_rate,0.7030833333333333,0.008597773966075013,0.6976205683767902,0.7085460982898764,12
missing_data_bias,causal_light,overall,near_optimal_rate,0.9978333333333333,0.0009265990819042817,0.9972446003643853,0.9984220663022814,12
missing_data_bias,causal_light,overall,avg_cost,0.35861805555555554,0.0037368183026387767,0.3562437944790059,0.3609923166321052,12
missing_data_bias,causal_light,overall,fairness_gap_ses,0.008173068099359162,0.004268375560400406,0.00546107165414852,0.010885064544569804,12
missing_data_bias,causal_light,overall,fairness_gap_ses_max_min,0.020939440732590724,0.010590386854875703,0.0142106299479244,0.027668251517257048,12
missing_data_bias,causal_light,overall,under_treatment_disparity,0.013787748757002713,0.0058042713618940535,0.010099890676628462,0.017475606837376964,12
missing_data_bias,causal_light,overall,bias_perpetuation_rate,-0.011032630925463291,0.003949871190225038,-0.013542259348582966,-0.008523002502343616,12
missing_data_bias,causal_light,overall,group_fairness_gap,0.04871790451074049,0.01879528349460787,0.036775951113527904,0.06065985790795308,12
missing_data_bias,causal_light,overall,action_alignment_diagnostic,0.9582786983856181,0.0166460143497355,0.9477023254529671,0.9688550713182691,12
missing_data_bias,causal_light,overall,clip_rate,0.0,0.0,0.0,0.0,12
missing_data_bias,causal_light,normal,success_rate,0.7009166666666666,0.0137408371673856,0.6921861552519981,0.7096471780813352,12
missing_data_bias,causal_light,normal,near_optimal_rate,0.9990833333333335,0.0007929614610987598,0.998579509657732,0.9995871570089351,12
missing_data_bias,causal_light,normal,avg_cost,0.3631624999999999,0.008490238378707205,0.3577680598959794,0.3685569401040204,12
missing_data_bias,causal_light,normal,fairness_gap_ses,0.015338338866074294,0.007897850750940542,0.010320283903884956,0.02035639382826363,12
missing_data_bias,causal_light,normal,fairness_gap_ses_max_min,0.040225359606745746,0.02163370037741908,0.02647996216219451,0.05397075705129698,12
missing_data_bias,causal_light,normal,under_treatment_disparity,0.006337063682544642,0.003295806450966905,0.0042430081682997625,0.008431119196789521,12
missing_data_bias,causal_light,normal,bias_perpetuation_rate,-0.00860458577776682,0.005723780411907179,-0.012241302348415166,-0.004967869207118473,12
missing_data_bias,causal_light,normal,group_fairness_gap,0.0443007676617145,0.02630902523102267,0.027584810526771714,0.06101672479665729,12
missing_data_bias,causal_light,normal,action_alignment_diagnostic,0.9732112925199298,0.019882411617015587,0.9605786108674974,0.9858439741723621,12
missing_data_bias,causal_light,normal,clip_rate,0.0,0.0,0.0,0.0,12
missing_data_bias,causal_light,surface_shift,success_rate,0.7034166666666666,0.013839721051664238,0.6946233274293622,0.712210005903971,12
missing_data_bias,causal_light,surface_shift,near_optimal_rate,0.9985833333333334,0.0010836246694508327,0.9978948310659234,0.9992718356007434,12
missing_data_bias,causal_light,surface_shift,avg_cost,0.36164166666666664,0.006177960583371917,0.3577163777824841,0.36556695555084917,12
missing_data_bias,causal_light,surface_shift,fairness_gap_ses,0.017627668474903543,0.008546172142663185,0.01219768975276725,0.023057647197039836,12
missing_data_bias,causal_light,surface_shift,fairness_gap_ses_max_min,0.043805220160969126,0.019807111014329998,0.031220382228920693,0.05639005809301756,12
missing_data_bias,causal_light,surface_shift,under_treatment_disparity,0.006274400268270093,0.004827120140177686,0.003207394454110072,0.009341406082430115,12
missing_data_bias,causal_light,surface_shift,bias_perpetuation_rate,-0.005758561204298196,0.005360989992799761,-0.00916477173979262,-0.002352350668803773,12
missing_data_bias,causal_light,surface_shift,group_fairness_gap,0.03497203363342625,0.026994007581933075,0.01782085947636023,0.05212320779049227,12
missing_data_bias,causal_light,surface_shift,action_alignment_diagnostic,0.9827229755955073,0.011678542440801583,0.9753027837364469,0.9901431674545677,12
missing_data_bias,causal_light,surface_shift,clip_rate,0.0,0.0,0.0,0.0,12
missing_data_bias,causal_light,adversarial,success_rate,0.7049166666666666,0.01537683223869497,0.6951466935750699,0.7146866397582634,12
missing_data_bias,causal_light,adversarial,near_optimal_rate,0.9958333333333332,0.0022896340848319523,0.9943785692407577,0.9972880974259087,12
missing_data_bias,causal_light,adversarial,avg_cost,0.3510499999999999,0.005811196090307052,0.3473577421570991,0.35474225784290075,12
missing_data_bias,causal_light,adversarial,fairness_gap_ses,0.015154837040244439,0.007172294408063179,0.010597778584768035,0.019711895495720843,12
missing_data_bias,causal_light,adversarial,fairness_gap_ses_max_min,0.03767161608961842,0.01657468766997324,0.027140561967186096,0.04820267021205075,12
missing_data_bias,causal_light,adversarial,under_treatment_disparity,0.0382717499064835,0.01311070495412564,0.029941605399129313,0.04660189441383769,12
missing_data_bias,causal_light,adversarial,bias_perpetuation_rate,-0.018921186471851193,0.009649731348544048,-0.02505233326157609,-0.012790039682126296,12
missing_data_bias,causal_light,adversarial,group_fairness_gap,0.07048244584109695,0.029026088179994185,0.05204014926981528,0.0889247424123786,12
missing_data_bias,causal_light,adversarial,action_alignment_diagnostic,0.8869461474843309,0.03809899023160952,0.8627392039733556,0.9111530909953062,12
missing_data_bias,causal_light,adversarial,clip_rate,0.0,0.0,0.0,0.0,12
missing_data_bias,causal_light,degradation,success_rate_drop,-0.0040000000000000036,0.02074082491565407,-0.017178091441586642,0.009178091441586635,12
missing_data_bias,causal_light,degradation,fairness_gap_increase,-0.0001835018258298576,0.00799042704574362,-0.005260376959502223,0.004893373307842508,12
missing_data_bias,causal_light,degradation,near_optimal_rate_drop,0.003250000000000003,0.0021794494717703385,0.0018652438705738226,0.004634756129426184,12
missing_data_bias,causal_light,degradation,action_alignment_diagnostic_drop,0.08626514503559891,0.04157703626524378,0.059848356503720605,0.11268193356747722,12
missing_data_bias,stability_filtered,overall,success_rate,0.71625,0.042804966435159734,0.6890530218600015,0.7434469781399986,12
missing_data_bias,stability_filtered,overall,near_optimal_rate,0.9952777777777779,0.0014483242377462042,0.9943575564596914,0.9961979990958645,12
missing_data_bias,stability_filtered,overall,avg_cost,0.27853888888888895,0.08468676548999995,0.22473148517867692,0.332346292599101,12
missing_data_bias,stability_filtered,overall,fairness_gap_ses,0.007705008785349241,0.004171039357902536,0.005054856812685377,0.010355160758013104,12
missing_data_bias,stability_filtered,overall,fairness_gap_ses_max_min,0.02013978083530753,0.01110394642322962,0.013084669868271809,0.027194891802343253,12
missing_data_bias,stability_filtered,overall,under_treatment_disparity,0.012549303082634689,0.00897058456507559,0.006849665572372052,0.018248940592897327,12
missing_data_bias,stability_filtered,overall,bias_perpetuation_rate,-0.002389991181665553,0.005829690552976536,-0.006093999845530015,0.0013140174821989086,12
missing_data_bias,stability_filtered,overall,group_fairness_gap,0.01346366233705005,0.010286217845048557,0.0069281113210525064,0.019999213353047593,12
missing_data_bias,stability_filtered,overall,action_alignment_diagnostic,0.9638755150402667,0.024770646123825096,0.9481369973576561,0.9796140327228773,12
missing_data_bias,stability_filtered,overall,clip_rate,0.0,0.0,0.0,0.0,12
missing_data_bias,stability_filtered,normal,success_rate,0.7148333333333333,0.04315476026272574,0.6874141067984848,0.7422525598681818,12
missing_data_bias,stability_filtered,normal,near_optimal_rate,0.9971666666666666,0.0013371158468430443,0.9963171037891365,0.9980162295441968,12
missing_data_bias,stability_filtered,normal,avg_cost,0.27889166666666665,0.08240393810462891,0.2265347022785219,0.3312486310548114,12
missing_data_bias,stability_filtered,normal,fairness_gap_ses,0.015878558010538137,0.005989016197649587,0.012073318661634407,0.019683797359441868,12
missing_data_bias,stability_filtered,normal,fairness_gap_ses_max_min,0.04267768540759905,0.016844441310202362,0.03197523799911872,0.05338013281607938,12
missing_data_bias,stability_filtered,normal,under_treatment_disparity,0.02373345893904683,0.01639688828382422,0.013315373156999138,0.03415154472109452,12
missing_data_bias,stability_filtered,normal,bias_perpetuation_rate,-0.0008860463100758862,0.02509651352618464,-0.016831610262234033,0.01505951764208226,12
missing_data_bias,stability_filtered,normal,group_fairness_gap,0.024930224747404982,0.014175732312579153,0.01592339414031428,0.033937055354495684,12
missing_data_bias,stability_filtered,normal,action_alignment_diagnostic,0.9532755264645002,0.03285236495585852,0.9324021296145067,0.9741489233144937,12
missing_data_bias,stability_filtered,normal,clip_rate,0.0,0.0,0.0,0.0,12
missing_data_bias,stability_filtered,surface_shift,success_rate,0.7169166666666668,0.03978226725412702,0.691640219960208,0.7421931133731255,12
missing_data_bias,stability_filtered,surface_shift,near_optimal_rate,0.9968333333333331,0.002405801069888946,0.9953047602597841,0.9983619064068822,12
missing_data_bias,stability_filtered,surface_shift,avg_cost,0.27335000000000004,0.08717637555292979,0.21796077352253532,0.3287392264774648,12
missing_data_bias,stability_filtered,surface_shift,fairness_gap_ses,0.015168553589094913,0.004956186426093149,0.012019542969208182,0.018317564208981646,12
missing_data_bias,stability_filtered,surface_shift,fairness_gap_ses_max_min,0.03999357403246535,0.013551153190676908,0.031383582066769354,0.04860356599816134,12
missing_data_bias,stability_filtered,surface_shift,under_treatment_disparity,0.021401158240720183,0.01652305669042029,0.010902908877622857,0.03189940760381751,12
missing_data_bias,stability_filtered,surface_shift,bias_perpetuation_rate,-0.0009814424799335585,0.01481617232973451,-0.010395189260476681,0.008432304300609563,12
missing_data_bias,stability_filtered,surface_shift,group_fairness_gap,0.021597119255177533,0.021607338577999492,0.00786847129888093,0.03532576721147414,12
missing_data_bias,stability_filtered,surface_shift,action_alignment_diagnostic,0.9651738129823167,0.01930165712308028,0.9529101251311104,0.9774375008335231,12
missing_data_bias,stability_filtered,surface_shift,clip_rate,0.0,0.0,0.0,0.0,12
missing_data_bias,stability_filtered,adversarial,success_rate,0.7170000000000001,0.04890064137895051,0.6859300147769112,0.748069985223089,12
missing_data_bias,stability_filtered,adversarial,near_optimal_rate,0.9918333333333335,0.00413044865124917,0.9892089714652643,0.9944576952014026,12
missing_data_bias,stability_filtered,adversarial,avg_cost,0.283375,0.08480184255073706,0.22949447981368878,0.3372555201863112,12
missing_data_bias,stability_filtered,adversarial,fairness_gap_ses,0.01518857305367662,0.006201278468840295,0.011248468691894891,0.019128677415458352,12
missing_data_bias,stability_filtered,adversarial,fairness_gap_ses_max_min,0.041010251374273526,0.017566604643937247,0.02984896327423822,0.05217153947430883,12
missing_data_bias,stability_filtered,adversarial,under_treatment_disparity,0.019294265371645074,0.018482972007228503,0.0075507452265177,0.03103778551677245,12
missing_data_bias,stability_filtered,adversarial,bias_perpetuation_rate,-0.005636583063002236,0.015981319856378413,-0.015790629263240243,0.004517463137235769,12
missing_data_bias,stability_filtered,adversarial,group_fairness_gap,0.021041565512185594,0.015046947038849894,0.01148119147686859,0.0306019395475026,12
missing_data_bias,stability_filtered,adversarial,action_alignment_diagnostic,0.9483087576495205,0.04045420094088497,0.922605384646601,0.97401213065244,12
missing_data_bias,stability_filtered,adversarial,clip_rate,0.0,0.0,0.0,0.0,12
missing_data_bias,stability_filtered,degradation,success_rate_drop,-0.0021666666666666687,0.02303686110773277,-0.016803589905708422,0.012470256572375084,12
missing_data_bias,stability_filtered,degradation,fairness_gap_increase,-0.0006899849568615203,0.007525036493615789,-0.005471165040942959,0.004091195127219919,12
missing_data_bias,stability_filtered,degradation,near_optimal_rate_drop,0.005333333333333338,0.00490516116560976,0.002216742617245774,0.008449924049420902,12
missing_data_bias,stability_filtered,degradation,action_alignment_diagnostic_drop,0.004966768814979834,0.04383047056352096,-0.022881783562409334,0.032815321192369004,12
missing_data_bias,structural_causal,overall,success_rate,0.7056388888888888,0.04200179369265881,0.6789522223631635,0.7323255554146141,12
missing_data_bias,structural_causal,overall,near_optimal_rate,0.9954166666666667,0.0024989896948466083,0.9938288843656158,0.9970044489677177,12
missing_data_bias,structural_causal,overall,avg_cost,0.28272499999999995,0.08821076588020148,0.22667855326372136,0.3387714467362785,12
missing_data_bias,structural_causal,overall,fairness_gap_ses,0.007226850780042354,0.003767447315694647,0.00483312895704424,0.009620572603040467,12
missing_data_bias,structural_causal,overall,fairness_gap_ses_max_min,0.018618702577792755,0.010779450053220346,0.011769766767908939,0.025467638387676572,12
missing_data_bias,structural_causal,overall,under_treatment_disparity,0.012947522288023173,0.009674385272206742,0.006800711142529298,0.019094333433517047,12
missing_data_bias,structural_causal,overall,bias_perpetuation_rate,-0.02762599291108124,0.01613290302889564,-0.03787635046424572,-0.01737563535791676,12
missing_data_bias,structural_causal,overall,group_fairness_gap,0.016376765655585823,0.015068595052935278,0.006802637128328112,0.025950894182843534,12
missing_data_bias,structural_causal,overall,action_alignment_diagnostic,0.982403552703751,0.013507823419790755,0.973821091161035,0.990986014246467,12
missing_data_bias,structural_causal,overall,clip_rate,0.0,0.0,0.0,0.0,12
missing_data_bias,structural_causal,normal,success_rate,0.7061666666666665,0.043429845902921586,0.6785726590546183,0.7337606742787147,12
missing_data_bias,structural_causal,normal,near_optimal_rate,0.9957499999999998,0.0032227881773960344,0.9937023380834029,0.9977976619165967,12
missing_data_bias,structural_causal,normal,avg_cost,0.28177083333333336,0.09017261340525366,0.2244778881484769,0.3390637785181898,12
missing_data_bias,structural_causal,normal,fairness_gap_ses,0.018600658476664544,0.009617562021538966,0.012489951102180423,0.024711365851148664,12
missing_data_bias,structural_causal,normal,fairness_gap_ses_max_min,0.047325309620961105,0.023607578009115532,0.032325770162734906,0.062324849079187304,12
missing_data_bias,structural_causal,normal,under_treatment_disparity,0.01685377610737143,0.01742709504470036,0.005781128177782537,0.027926424036960322,12
missing_data_bias,structural_causal,normal,bias_perpetuation_rate,-0.023621873704475976,0.02322043908904163,-0.038375436828102266,-0.008868310580849683,12
missing_data_bias,structural_causal,normal,group_fairness_gap,0.027344674653680217,0.013021996722352294,0.01907089266781129,0.03561845663954914,12
missing_data_bias,structural_causal,normal,action_alignment_diagnostic,0.9663775360018677,0.01898084142547972,0.9543176847201358,0.9784373872835996,12
missing_data_bias,structural_causal,normal,clip_rate,0.0,0.0,0.0,0.0,12
missing_data_bias,structural_causal,surface_shift,success_rate,0.7054166666666667,0.04205939162948537,0.6786934041578292,0.7321399291755042,12
missing_data_bias,structural_causal,surface_shift,near_optimal_rate,0.9960833333333333,0.0028749176536296706,0.9942566978026525,0.9979099688640142,12
missing_data_bias,structural_causal,surface_shift,avg_cost,0.28575,0.08793588573500581,0.2298782037756271,0.3416217962243729,12
missing_data_bias,structural_causal,surface_shift,fairness_gap_ses,0.01276457815968487,0.007212214542116712,0.008182155661116774,0.017347000658252967,12
missing_data_bias,structural_causal,surface_shift,fairness_gap_ses_max_min,0.034010159730468136,0.019434385306976693,0.02166214041455993,0.04635817904637634,12
missing_data_bias,structural_causal,surface_shift,under_treatment_disparity,0.022013695857489662,0.018766751717423567,0.010089870686625584,0.03393752102835374,12
missing_data_bias,structural_causal,surface_shift,bias_perpetuation_rate,-0.020967351181675087,0.02278049189875879,-0.03544138519657048,-0.006493317166779691,12
missing_data_bias,structural_causal,surface_shift,group_fairness_gap,0.028765666943270318,0.017075468109716923,0.017916432109418005,0.03961490177712263,12
missing_data_bias,structural_causal,surface_shift,action_alignment_diagnostic,0.9702693922535718,0.01933821411417695,0.9579824771983627,0.9825563073087809,12
missing_data_bias,structural_causal,surface_shift,clip_rate,0.0,0.0,0.0,0.0,12
